"date","beach","ecoli","status","rain","DOY"
2018-08-16,"WBO",67.5648055108061,"swim",FALSE,2019-08-16
2018-08-17,"BRT",45.1295672307671,"swim",FALSE,2019-08-17
2018-08-17,"MNY",24.0224886796286,"swim",FALSE,2019-08-17
2018-08-17,"PEB",131.908539774651,"swim",FALSE,2019-08-17
2018-08-17,"PRB",87.6540525127365,"swim",FALSE,2019-08-17
2018-08-17,"WBO",65.0504450816124,"swim",FALSE,2019-08-17
2018-08-18,"BRT",15.3057937649195,"swim",FALSE,2019-08-18
2018-08-18,"MNY",20.9127910518255,"swim",FALSE,2019-08-18
2018-08-18,"PEB",1000,"no swim",FALSE,2019-08-18
2018-08-18,"PRB",174.075276699521,"swim",FALSE,2019-08-18
2018-08-18,"WBO",28.5293817838677,"swim",FALSE,2019-08-18
2018-08-19,"BRT",30.1708816827258,"swim",FALSE,2019-08-19
2018-08-19,"MNY",13.7972966146121,"swim",FALSE,2019-08-19
2018-08-19,"PEB",42.2357152993351,"swim",FALSE,2019-08-19
2018-08-19,"PRB",59.0835387812556,"swim",FALSE,2019-08-19
2018-08-19,"WBO",49.6725387648724,"swim",FALSE,2019-08-19
2018-08-20,"BRT",27.0192007704123,"swim",FALSE,2019-08-20
2018-08-20,"MNY",90.1576542913647,"swim",FALSE,2019-08-20
2018-08-20,"PEB",56.7381884223914,"swim",FALSE,2019-08-20
2018-08-20,"PRB",34.6572421577573,"swim",FALSE,2019-08-20
2018-08-20,"WBO",51.0169800250316,"swim",FALSE,2019-08-20
2018-08-21,"BRT",18.881750225898,"swim",FALSE,2019-08-21
2018-08-21,"MNY",28.6193816221051,"swim",FALSE,2019-08-21
2018-08-21,"PEB",125.476746310953,"swim",FALSE,2019-08-21
2018-08-21,"PRB",31.7767152314644,"swim",FALSE,2019-08-21
2018-08-21,"WBO",311.110450735315,"no swim",FALSE,2019-08-21
2018-08-22,"BRT",17.82602457966,"swim",FALSE,2019-08-22
2018-08-22,"MNY",65.0146637370272,"no swim",TRUE,2019-08-22
2018-08-22,"PEB",696.657737732547,"no swim",FALSE,2019-08-22
2018-08-22,"PRB",24.9146187923103,"no swim",TRUE,2019-08-22
2018-08-22,"WBO",44.4128606984584,"swim",FALSE,2019-08-22
2018-08-23,"BRT",88.0089388299762,"swim",FALSE,2019-08-23
2018-08-23,"MNY",374.82566306776,"no swim",FALSE,2019-08-23
2018-08-23,"PEB",86.9433394951644,"swim",FALSE,2019-08-23
2018-08-23,"PRB",184.134838555019,"no swim",TRUE,2019-08-23
2018-08-23,"WBO",828.518026058568,"no swim",FALSE,2019-08-23
2018-08-24,"BRT",41.2062685056936,"swim",FALSE,2019-08-24
2018-08-24,"MNY",47.679110069098,"swim",FALSE,2019-08-24
2018-08-24,"PEB",961.087149610063,"no swim",FALSE,2019-08-24
2018-08-24,"PRB",261.808086199785,"no swim",FALSE,2019-08-24
2018-08-24,"WBO",47.4288121955862,"swim",FALSE,2019-08-24
2018-08-25,"BRT",21.8672414788656,"swim",FALSE,2019-08-25
2018-08-25,"MNY",65.4389389941237,"swim",FALSE,2019-08-25
2018-08-25,"PEB",88.0489065752637,"swim",FALSE,2019-08-25
2018-08-25,"PRB",72.5935617980741,"swim",FALSE,2019-08-25
2018-08-25,"WBO",68.1496244539766,"swim",FALSE,2019-08-25
2018-08-26,"BRT",17.82602457966,"swim",FALSE,2019-08-26
2018-08-26,"MNY",91.9854356930475,"swim",FALSE,2019-08-26
2018-08-26,"PEB",205.093835305718,"no swim",FALSE,2019-08-26
2018-08-26,"PRB",168.739679341909,"swim",FALSE,2019-08-26
2018-08-26,"WBO",40.4282321707986,"swim",FALSE,2019-08-26
2019-06-15,"BRT",15.157165665104,"swim",FALSE,2019-06-15
2019-06-15,"MNY",18.881750225898,"swim",FALSE,2019-06-15
2019-06-15,"PEB",NA,"closed",FALSE,2019-06-15
2019-06-15,"PRB",NA,"closed",FALSE,2019-06-15
2019-06-15,"WBO",85.8581448663153,"swim",FALSE,2019-06-15
2019-06-16,"BRT",79.7484226894185,"swim",FALSE,2019-06-16
2019-06-16,"MNY",27.0192007704123,"swim",FALSE,2019-06-16
2019-06-16,"PEB",NA,"closed",FALSE,2019-06-16
2019-06-16,"PRB",NA,"closed",FALSE,2019-06-16
2019-06-16,"WBO",88.5522451638962,"swim",FALSE,2019-06-16
2019-06-17,"BRT",127.501610332761,"swim",FALSE,2019-06-17
2019-06-17,"MNY",18.881750225898,"swim",FALSE,2019-06-17
2019-06-17,"PEB",NA,"closed",FALSE,2019-06-17
2019-06-17,"PRB",NA,"closed",FALSE,2019-06-17
2019-06-17,"WBO",88.0489065752637,"swim",FALSE,2019-06-17
2019-06-18,"BRT",17.82602457966,"swim",FALSE,2019-06-18
2019-06-18,"MNY",16.4375182951723,"swim",FALSE,2019-06-18
2019-06-18,"PEB",NA,"closed",FALSE,2019-06-18
2019-06-18,"PRB",NA,"closed",FALSE,2019-06-18
2019-06-18,"WBO",16.4375182951723,"swim",FALSE,2019-06-18
2019-06-19,"BRT",87.5031068181016,"swim",FALSE,2019-06-19
2019-06-19,"MNY",10,"swim",FALSE,2019-06-19
2019-06-19,"PEB",NA,"closed",FALSE,2019-06-19
2019-06-19,"PRB",NA,"closed",FALSE,2019-06-19
2019-06-19,"WBO",19.7435048583482,"swim",FALSE,2019-06-19
2019-06-20,"BRT",21.4112736833832,"swim",FALSE,2019-06-20
2019-06-20,"MNY",15.5184557391536,"swim",FALSE,2019-06-20
2019-06-20,"PEB",NA,"closed",FALSE,2019-06-20
2019-06-20,"PRB",NA,"closed",FALSE,2019-06-20
2019-06-20,"WBO",63.1963661149854,"swim",FALSE,2019-06-20
2019-06-21,"BRT",48.5593374830204,"swim",FALSE,2019-06-21
2019-06-21,"MNY",32.4534222319921,"swim",FALSE,2019-06-21
2019-06-21,"PEB",NA,"closed",FALSE,2019-06-21
2019-06-21,"PRB",NA,"closed",FALSE,2019-06-21
2019-06-21,"WBO",132.161239979735,"swim",FALSE,2019-06-21
2019-06-22,"BRT",162.370829436539,"swim",FALSE,2019-06-22
2019-06-22,"MNY",32.5252225408062,"swim",FALSE,2019-06-22
2019-06-22,"PEB",NA,"closed",FALSE,2019-06-22
2019-06-22,"PRB",NA,"closed",FALSE,2019-06-22
2019-06-22,"WBO",83.0881400316975,"swim",FALSE,2019-06-22
2019-06-23,"BRT",243.879322588697,"closed",FALSE,2019-06-23
2019-06-23,"MNY",18.2056420302608,"swim",FALSE,2019-06-23
2019-06-23,"PEB",NA,"closed",FALSE,2019-06-23
2019-06-23,"PRB",NA,"closed",FALSE,2019-06-23
2019-06-23,"WBO",92.4401740609853,"swim",FALSE,2019-06-23
2019-06-24,"BRT",191.765473899371,"swim",FALSE,2019-06-24
2019-06-24,"MNY",13.1950791077289,"swim",FALSE,2019-06-24
2019-06-24,"PEB",NA,"closed",FALSE,2019-06-24
2019-06-24,"PRB",NA,"closed",FALSE,2019-06-24
2019-06-24,"WBO",164.637345660708,"swim",FALSE,2019-06-24
2019-06-25,"BRT",15.157165665104,"swim",FALSE,2019-06-25
2019-06-25,"MNY",13.1950791077289,"swim",FALSE,2019-06-25
2019-06-25,"PEB",NA,"closed",FALSE,2019-06-25
2019-06-25,"PRB",NA,"closed",FALSE,2019-06-25
2019-06-25,"WBO",11.4869835499704,"swim",FALSE,2019-06-25
2019-06-26,"BRT",17.82602457966,"swim",FALSE,2019-06-26
2019-06-26,"MNY",125.275201554872,"swim",FALSE,2019-06-26
2019-06-26,"PEB",NA,"closed",FALSE,2019-06-26
2019-06-26,"PRB",NA,"closed",FALSE,2019-06-26
2019-06-26,"WBO",32.7716539242112,"swim",FALSE,2019-06-26
2019-06-27,"BRT",19.7435048583482,"swim",FALSE,2019-06-27
2019-06-27,"MNY",20.4767251107922,"swim",FALSE,2019-06-27
2019-06-27,"PEB",NA,"closed",FALSE,2019-06-27
2019-06-27,"PRB",NA,"closed",FALSE,2019-06-27
2019-06-27,"WBO",72.4547585607786,"swim",FALSE,2019-06-27
2019-06-28,"BRT",24.5950948584936,"swim",FALSE,2019-06-28
2019-06-28,"MNY",19.0365393871588,"swim",FALSE,2019-06-28
2019-06-28,"PEB",NA,"closed",FALSE,2019-06-28
2019-06-28,"PRB",NA,"closed",FALSE,2019-06-28
2019-06-28,"WBO",113.878785446961,"swim",FALSE,2019-06-28
2019-06-29,"BRT",18.2056420302608,"no swim",FALSE,2019-06-29
2019-06-29,"MNY",18.2056420302608,"no swim",FALSE,2019-06-29
2019-06-29,"PEB",15.157165665104,"no swim",FALSE,2019-06-29
2019-06-29,"PRB",40.1242259950497,"no swim",FALSE,2019-06-29
2019-06-29,"WBO",64.5652105152209,"no swim",FALSE,2019-06-29
2019-06-30,"BRT",43.2424566021082,"swim",FALSE,2019-06-30
2019-06-30,"MNY",94.6342523088442,"swim",FALSE,2019-06-30
2019-06-30,"PEB",11.4869835499704,"swim",FALSE,2019-06-30
2019-06-30,"PRB",556.41275748315,"no swim",FALSE,2019-06-30
2019-06-30,"WBO",432.926931808921,"no swim",FALSE,2019-06-30
2019-07-01,"BRT",129.999089654979,"swim",FALSE,2019-07-01
2019-07-01,"MNY",106.746254638717,"swim",FALSE,2019-07-01
2019-07-01,"PEB",96.1948239552566,"swim",FALSE,2019-07-01
2019-07-01,"PRB",124.771776142117,"swim",FALSE,2019-07-01
2019-07-01,"WBO",110.842006733095,"swim",FALSE,2019-07-01
2019-07-02,"BRT",44.0933352052479,"swim",FALSE,2019-07-02
2019-07-02,"MNY",33.0975091964687,"swim",FALSE,2019-07-02
2019-07-02,"PEB",34.6410161513775,"swim",FALSE,2019-07-02
2019-07-02,"PRB",21.1474252688113,"swim",FALSE,2019-07-02
2019-07-02,"WBO",27.0192007704123,"swim",FALSE,2019-07-02
2019-07-03,"BRT",12.4573093961552,"swim",FALSE,2019-07-03
2019-07-03,"MNY",17.4110112659225,"swim",FALSE,2019-07-03
2019-07-03,"PEB",12.4573093961552,"swim",FALSE,2019-07-03
2019-07-03,"PRB",17.82602457966,"swim",FALSE,2019-07-03
2019-07-03,"WBO",54.4813985485332,"swim",FALSE,2019-07-03
2019-07-04,"BRT",128.645721847413,"swim",FALSE,2019-07-04
2019-07-04,"MNY",12.4573093961552,"swim",FALSE,2019-07-04
2019-07-04,"PEB",10,"swim",FALSE,2019-07-04
2019-07-04,"PRB",30.8625357683187,"swim",FALSE,2019-07-04
2019-07-04,"WBO",12.4573093961552,"swim",FALSE,2019-07-04
2019-07-05,"BRT",17.4110112659225,"swim",FALSE,2019-07-05
2019-07-05,"MNY",13.1950791077289,"swim",FALSE,2019-07-05
2019-07-05,"PEB",17.4110112659225,"swim",FALSE,2019-07-05
2019-07-05,"PRB",24.5950948584936,"swim",FALSE,2019-07-05
2019-07-05,"WBO",38.0730787743176,"swim",FALSE,2019-07-05
2019-07-06,"BRT",10,"no swim",FALSE,2019-07-06
2019-07-06,"MNY",116.345419960107,"swim",FALSE,2019-07-06
2019-07-06,"PEB",121.375510072868,"swim",FALSE,2019-07-06
2019-07-06,"PRB",46.4398437900346,"swim",FALSE,2019-07-06
2019-07-06,"WBO",21.689435423954,"no swim",FALSE,2019-07-06
2019-07-07,"BRT",12.4573093961552,"swim",FALSE,2019-07-07
2019-07-07,"MNY",31.0369114783072,"swim",FALSE,2019-07-07
2019-07-07,"PEB",15.157165665104,"swim",FALSE,2019-07-07
2019-07-07,"PRB",55.3264746889037,"swim",FALSE,2019-07-07
2019-07-07,"WBO",468.321965185957,"no swim",FALSE,2019-07-07
